Code,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
SSP,2024/05/04 19:30:00,2024/09/05 00:26:40,South,00687A,7,1484.3735,0
PAG,2024/05/04 19:30:00,2024/09/05 00:26:40,South,00687A,920
BSL,2024/05/04 19:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/04 19:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.207,160
BSL,2024/05/04 19:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.204,240
TIM,2024/05/04 19:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/04 19:45:00,2024/09/05 00:26:40,South,00687A,4,2.0093,-1
INC,2024/05/04 19:45:00,2024/09/05 00:26:40,South,00687A,1,-0.6937,3.8438,-1
DQZ,2024/05/04 19:45:00,2024/09/05 00:26:40,South,00687A,3,15561.49805,2.38,136603
TIM,2024/05/04 20:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/04 20:29:50,2024/09/05 00:26:40,South,00687A,7,1484.3676,0
TIM,2024/05/04 23:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/04 23:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/04 23:30:00,2024/09/05 00:26:40,South,00687A,7,1484.3652,0
BSL,2024/05/04 23:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/04 23:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.193,160
BSL,2024/05/04 23:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.325,240
TIM,2024/05/04 23:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/04 23:45:00,2024/09/05 00:26:40,South,00687A,4,2.0126,-1
INC,2024/05/04 23:45:00,2024/09/05 00:26:40,South,00687A,1,-0.6813,3.8313,-1
DQZ,2024/05/04 23:45:00,2024/09/05 00:26:40,South,00687A,3,15550.81348,2.38,136603
TIM,2024/05/05 03:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/05 03:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/05 03:30:00,2024/09/05 00:26:40,South,00687A,7,1484.4138,0
BSL,2024/05/05 03:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/05 03:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.101,160
BSL,2024/05/05 03:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.296,240
TIM,2024/05/05 03:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/05 03:45:00,2024/09/05 00:26:40,South,00687A,4,2.0175,-1
INC,2024/05/05 03:45:00,2024/09/05 00:26:40,South,00687A,1,-0.7000,3.8406,-1
DQZ,2024/05/05 03:45:00,2024/09/05 00:26:40,South,00687A,3,15566.67969,2.39,136603
TIM,2024/05/05 04:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/05 04:29:50,2024/09/05 00:26:40,South,00687A,7,1484.4275,0
TIM,2024/05/05 07:29:56,2024/09/05 00:26:40,South,00687A
TIM,2024/05/05 07:30:00,2024/09/05 00:26:40,South,00687A
BSL,2024/05/05 07:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/05 07:30:00,2024/09/05 00:26:40,South,00687A,East,2502,0.000,160
BSL,2024/05/05 07:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.156,240
SSP,2024/05/05 07:30:00,2024/09/05 00:26:40,South,00687A,7,1484.4506,0
TIM,2024/05/05 07:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/05 07:45:00,2024/09/05 00:26:40,South,00687A,4,2.0240,-1
INC,2024/05/05 07:45:00,2024/09/05 00:26:40,South,00687A,1,-0.6969,3.8406,-1
DQZ,2024/05/05 07:45:00,2024/09/05 00:26:40,South,00687A,3,15567.32227,2.39,136603
TIM,2024/05/05 08:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/05 08:29:50,2024/09/05 00:26:40,South,00687A,7,1484.4458,0
TIM,2024/05/05 11:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/05 11:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/05 11:30:00,2024/09/05 00:26:40,South,00687A,7,1484.4330,0
BSL,2024/05/05 11:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/05 11:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.154,160
BSL,2024/05/05 11:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.279,240
TIM,2024/05/05 11:45:00,2024/09/05 00:26:40,South,00687A
PAG,2024/05/05 11:45:00,2024/09/05 00:26:40,South,00687A,921
TMP,2024/05/05 11:45:00,2024/09/05 00:26:40,South,00687A,4,2.0284,-1
INC,2024/05/05 11:45:00,2024/09/05 00:26:40,South,00687A,1,-0.7000,3.8469,-1
DQZ,2024/05/05 11:45:00,2024/09/05 00:26:40,South,00687A,3,15551.00195,2.40,136603
TIM,2024/05/05 12:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/05 12:29:50,2024/09/05 00:26:40,South,00687A,7,1484.4359,0
TIM,2024/05/05 15:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/05 15:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/05 15:30:00,2024/09/05 00:26:40,South,00687A,7,1484.4646,0
BSL,2024/05/05 15:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/05 15:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.108,160
BSL,2024/05/05 15:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.294,240
TIM,2024/05/05 15:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/05 15:45:00,2024/09/05 00:26:40,South,00687A,4,2.0320,-1
INC,2024/05/05 15:45:00,2024/09/05 00:26:40,South,00687A,1,-0.7000,3.8313,-1
DQZ,2024/05/05 15:45:00,2024/09/05 00:26:40,South,00687A,3,15562.07324,2.40,136603
TIM,2024/05/05 16:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/05 16:29:50,2024/09/05 00:26:40,South,00687A,7,1484.4714,0
TIM,2024/05/05 19:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/05 19:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/05 19:30:00,2024/09/05 00:26:40,South,00687A,7,1484.4746,0
BSL,2024/05/05 19:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/05 19:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.166,160
BSL,2024/05/05 19:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.182,240
TIM,2024/05/05 19:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/05 19:45:00,2024/09/05 00:26:40,South,00687A,4,2.0322,-1
INC,2024/05/05 19:45:00,2024/09/05 00:26:40,South,00687A,1,-0.6937,3.8375,-1
DQZ,2024/05/05 19:45:00,2024/09/05 00:26:40,South,00687A,3,15566.16797,2.40,136603
TIM,2024/05/05 20:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/05 20:29:50,2024/09/05 00:26:40,South,00687A,7,1484.4709,0
TIM,2024/05/05 23:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/05 23:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/05 23:30:00,2024/09/05 00:26:40,South,00687A,7,1484.4569,0
BSL,2024/05/05 23:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/05 23:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.154,160
BSL,2024/05/05 23:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.320,240
TIM,2024/05/05 23:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/05 23:45:00,2024/09/05 00:26:40,South,00687A,4,2.0338,-1
INC,2024/05/05 23:45:00,2024/09/05 00:26:40,South,00687A,1,-0.6969,3.8281,-1
DQZ,2024/05/05 23:45:00,2024/09/05 00:26:40,South,00687A,3,15551.95996,2.41,136603
TIM,2024/05/06 00:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/06 00:29:50,2024/09/05 00:26:40,South,00687A,7,1484.4583,0
TIM,2024/05/06 03:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/06 03:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/06 03:30:00,2024/09/05 00:26:40,South,00687A,7,1484.4539,0
BSL,2024/05/06 03:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/06 03:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.090,160
BSL,2024/05/06 03:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.267,240
TIM,2024/05/06 03:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/06 03:45:00,2024/09/05 00:26:40,South,00687A,4,2.0281,-1
PAG,2024/05/06 03:45:00,2024/09/05 00:26:40,South,00687A,922
INC,2024/05/06 03:45:00,2024/09/05 00:26:40,South,00687A,1,-0.7000,3.8344,-1
DQZ,2024/05/06 03:45:00,2024/09/05 00:26:40,South,00687A,3,15565.15820,2.41,136603
TIM,2024/05/06 04:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/06 04:29:50,2024/09/05 00:26:40,South,00687A,7,1484.4537,0
TIM,2024/05/06 07:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/06 07:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/06 07:30:00,2024/09/05 00:26:40,South,00687A,7,1484.4845,0
BSL,2024/05/06 07:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/06 07:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.049,160
BSL,2024/05/06 07:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.101,240
TIM,2024/05/06 07:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/06 07:45:00,2024/09/05 00:26:40,South,00687A,4,2.0320,-1
INC,2024/05/06 07:45:00,2024/09/05 00:26:40,South,00687A,1,-0.6937,3.8313,-1
DQZ,2024/05/06 07:45:00,2024/09/05 00:26:40,South,00687A,3,15571.34277,2.40,136603
TIM,2024/05/06 08:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/06 08:29:50,2024/09/05 00:26:40,South,00687A,7,1484.4783,0
TIM,2024/05/06 11:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/06 11:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/06 11:30:00,2024/09/05 00:26:40,South,00687A,7,1484.4519,0
BSL,2024/05/06 11:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/06 11:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.083,160
BSL,2024/05/06 11:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.257,240
TIM,2024/05/06 11:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/06 11:45:00,2024/09/05 00:26:40,South,00687A,4,2.0325,-1
INC,2024/05/06 11:45:00,2024/09/05 00:26:40,South,00687A,1,-0.7000,3.8281,-1
DQZ,2024/05/06 11:45:00,2024/09/05 00:26:40,South,00687A,3,15549.82031,2.41,136603
TIM,2024/05/06 12:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/06 12:29:50,2024/09/05 00:26:40,South,00687A,7,1484.4474,0
TIM,2024/05/06 15:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/06 15:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/06 15:30:00,2024/09/05 00:26:40,South,00687A,7,1484.4827,0
BSL,2024/05/06 15:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/06 15:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.109,160
BSL,2024/05/06 15:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.301,240
TIM,2024/05/06 15:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/06 15:45:00,2024/09/05 00:26:40,South,00687A,4,2.0402,-1
INC,2024/05/06 15:45:00,2024/09/05 00:26:40,South,00687A,1,-0.6969,3.8438,-1
DQZ,2024/05/06 15:45:00,2024/09/05 00:26:40,South,00687A,3,15556.31738,2.41,136603
TIM,2024/05/06 16:29:51,2024/09/05 00:26:40,South,00687A
SSP,2024/05/06 16:29:51,2024/09/05 00:26:40,South,00687A,7,1484.5402,0
TIM,2024/05/06 19:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/06 19:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/06 19:30:00,2024/09/05 00:26:40,South,00687A,7,1484.5551,0
BSL,2024/05/06 19:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/06 19:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.008,160
BSL,2024/05/06 19:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.165,240
TIM,2024/05/06 19:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/06 19:45:00,2024/09/05 00:26:40,South,00687A,4,2.0508,-1
PAG,2024/05/06 19:45:00,2024/09/05 00:26:40,South,00687A,923
INC,2024/05/06 19:45:00,2024/09/05 00:26:40,South,00687A,1,-0.7062,3.8281,-1
DQZ,2024/05/06 19:45:00,2024/09/05 00:26:40,South,00687A,3,15569.21387,2.42,136603
TIM,2024/05/06 20:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/06 20:29:50,2024/09/05 00:26:40,South,00687A,7,1484.5558,0
TIM,2024/05/06 23:29:56,2024/09/05 00:26:40,South,00687A
TIM,2024/05/06 23:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/06 23:30:00,2024/09/05 00:26:40,South,00687A,7,1484.5421,0
BSL,2024/05/06 23:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/06 23:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.025,160
BSL,2024/05/06 23:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.219,240
TIM,2024/05/06 23:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/06 23:45:00,2024/09/05 00:26:40,South,00687A,4,2.0526,-1
INC,2024/05/06 23:45:00,2024/09/05 00:26:40,South,00687A,1,-0.7000,3.8313,-1
DQZ,2024/05/06 23:45:00,2024/09/05 00:26:40,South,00687A,3,15554.87402,2.42,136603
TIM,2024/05/07 00:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/07 00:29:50,2024/09/05 00:26:40,South,00687A,7,1484.5385,0
TIM,2024/05/07 03:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/07 03:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/07 03:30:00,2024/09/05 00:26:40,South,00687A,7,1484.5276,0
BSL,2024/05/07 03:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/07 03:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.055,160
BSL,2024/05/07 03:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.229,240
TIM,2024/05/07 03:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/07 03:45:00,2024/09/05 00:26:40,South,00687A,4,2.0480,-1
INC,2024/05/07 03:45:00,2024/09/05 00:26:40,South,00687A,1,-0.7031,3.8250,-1
DQZ,2024/05/07 03:45:00,2024/09/05 00:26:40,South,00687A,3,15562.76270,2.42,136603
TIM,2024/05/07 04:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/07 04:29:50,2024/09/05 00:26:40,South,00687A,7,1484.5139,0
TIM,2024/05/07 07:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/07 07:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/07 07:30:00,2024/09/05 00:26:40,South,00687A,7,1484.4847,0
BSL,2024/05/07 07:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/07 07:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.039,160
BSL,2024/05/07 07:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.071,240
TIM,2024/05/07 07:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/07 07:45:00,2024/09/05 00:26:40,South,00687A,4,2.0320,-1
INC,2024/05/07 07:45:00,2024/09/05 00:26:40,South,00687A,1,-0.7031,3.8344,-1
DQZ,2024/05/07 07:45:00,2024/09/05 00:26:40,South,00687A,3,15574.36133,2.41,136603
TIM,2024/05/07 08:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/07 08:29:50,2024/09/05 00:26:40,South,00687A,7,1484.4763,0
TIM,2024/05/07 11:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/07 11:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/07 11:30:00,2024/09/05 00:26:40,South,00687A,7,1484.4557,0
BSL,2024/05/07 11:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/07 11:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.055,160
BSL,2024/05/07 11:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.103,240
TIM,2024/05/07 11:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/07 11:45:00,2024/09/05 00:26:40,South,00687A,4,2.0405,-1
PAG,2024/05/07 11:45:00,2024/09/05 00:26:40,South,00687A,924
INC,2024/05/07 11:45:00,2024/09/05 00:26:40,South,00687A,1,-0.6937,3.8313,-1
DQZ,2024/05/07 11:45:00,2024/09/05 00:26:40,South,00687A,3,15551.38965,2.41,136603
TIM,2024/05/07 12:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/07 12:29:50,2024/09/05 00:26:40,South,00687A,7,1484.4490,0
TIM,2024/05/07 15:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/07 15:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/07 15:30:00,2024/09/05 00:26:40,South,00687A,7,1484.4711,0
BSL,2024/05/07 15:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/07 15:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.053,160
BSL,2024/05/07 15:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.254,240
TIM,2024/05/07 15:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/07 15:45:00,2024/09/05 00:26:40,South,00687A,4,2.0387,-1
INC,2024/05/07 15:45:00,2024/09/05 00:26:40,South,00687A,1,-0.6969,3.8281,-1
DQZ,2024/05/07 15:45:00,2024/09/05 00:26:40,South,00687A,3,15550.51465,2.41,136603
TIM,2024/05/07 16:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/07 16:29:50,2024/09/05 00:26:40,South,00687A,7,1484.4976,0
TIM,2024/05/07 19:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/07 19:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/07 19:30:00,2024/09/05 00:26:40,South,00687A,7,1484.5519,0
BSL,2024/05/07 19:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/07 19:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2372.987,160
BSL,2024/05/07 19:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.166,240
TIM,2024/05/07 19:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/07 19:45:00,2024/09/05 00:26:40,South,00687A,4,2.0500,-1
INC,2024/05/07 19:45:00,2024/09/05 00:26:40,South,00687A,1,-0.6906,3.8406,-1
DQZ,2024/05/07 19:45:00,2024/09/05 00:26:40,South,00687A,3,15569.53320,2.42,136603
TIM,2024/05/07 20:29:51,2024/09/05 00:26:40,South,00687A
SSP,2024/05/07 20:29:51,2024/09/05 00:26:40,South,00687A,7,1484.5605,0
TIM,2024/05/07 23:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/07 23:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/07 23:30:00,2024/09/05 00:26:40,South,00687A,7,1484.5378,0
BSL,2024/05/07 23:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/07 23:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2372.999,160
BSL,2024/05/07 23:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.272,240
TIM,2024/05/07 23:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/07 23:45:00,2024/09/05 00:26:40,South,00687A,4,2.0506,-1
INC,2024/05/07 23:45:00,2024/09/05 00:26:40,South,00687A,1,-0.6875,3.8375,-1
DQZ,2024/05/07 23:45:00,2024/09/05 00:26:40,South,00687A,3,15558.67188,2.42,136603
TIM,2024/05/08 00:29:50,2024/09/05 00:26:40,South,00687A
SSP,2024/05/08 00:29:50,2024/09/05 00:26:40,South,00687A,7,1484.5199,0
TIM,2024/05/08 03:29:55,2024/09/05 00:26:40,South,00687A
TIM,2024/05/08 03:30:00,2024/09/05 00:26:40,South,00687A
SSP,2024/05/08 03:30:00,2024/09/05 00:26:40,South,00687A,7,1484.5397,0
BSL,2024/05/08 03:30:00,2024/09/05 00:26:40,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/08 03:30:00,2024/09/05 00:26:40,South,00687A,East,2502,2373.079,160
BSL,2024/05/08 03:30:00,2024/09/05 00:26:40,South,00687A,West,2503,2620.185,240
TIM,2024/05/08 03:45:00,2024/09/05 00:26:40,South,00687A
TMP,2024/05/08 03:45:00,2024/09/05 00:26:40,South,00687A,4,2.0511,-1
PAG,2024/05/08 03:45:00,2024/09/05 00:26:41,South,00687A,925
INC,2024/05/08 03:45:00,2024/09/05 00:26:41,South,00687A,1,-0.7000,3.8438,-1
DQZ,2024/05/08 03:45:00,2024/09/05 00:26:41,South,00687A,3,15560.63574,2.42,136603
TIM,2024/05/08 07:29:55,2024/09/05 00:26:41,South,00687A
TIM,2024/05/08 07:30:00,2024/09/05 00:26:41,South,00687A
SSP,2024/05/08 07:30:00,2024/09/05 00:26:41,South,00687A,7,1484.5745,0
BSL,2024/05/08 07:30:00,2024/09/05 00:26:41,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/08 07:30:00,2024/09/05 00:26:41,South,00687A,East,2502,2372.955,160
BSL,2024/05/08 07:30:00,2024/09/05 00:26:41,South,00687A,West,2503,2619.950,240
TIM,2024/05/08 07:45:00,2024/09/05 00:26:41,South,00687A
TMP,2024/05/08 07:45:00,2024/09/05 00:26:41,South,00687A,4,2.0537,-1
INC,2024/05/08 07:45:00,2024/09/05 00:26:41,South,00687A,1,-0.6875,3.8250,-1
DQZ,2024/05/08 07:45:00,2024/09/05 00:26:41,South,00687A,3,15576.05859,2.42,136603
TIM,2024/05/08 08:29:50,2024/09/05 00:26:41,South,00687A
SSP,2024/05/08 08:29:50,2024/09/05 00:26:41,South,00687A,7,1484.5685,0
TIM,2024/05/08 11:29:55,2024/09/05 00:26:41,South,00687A
TIM,2024/05/08 11:30:00,2024/09/05 00:26:41,South,00687A
SSP,2024/05/08 11:30:00,2024/09/05 00:26:41,South,00687A,7,1484.6246,0
BSL,2024/05/08 11:30:00,2024/09/05 00:26:41,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/08 11:30:00,2024/09/05 00:26:41,South,00687A,East,2502,2372.896,160
BSL,2024/05/08 11:30:00,2024/09/05 00:26:41,South,00687A,West,2503,2620.111,240
TIM,2024/05/08 11:45:00,2024/09/05 00:26:41,South,00687A
TMP,2024/05/08 11:45:00,2024/09/05 00:26:41,South,00687A,4,2.0712,-1
INC,2024/05/08 11:45:00,2024/09/05 00:26:41,South,00687A,1,-0.6937,3.8250,-1
DQZ,2024/05/08 11:45:00,2024/09/05 00:26:41,South,00687A,3,15555.07031,2.44,136603
TIM,2024/05/08 12:29:50,2024/09/05 00:26:41,South,00687A
SSP,2024/05/08 12:29:50,2024/09/05 00:26:41,South,00687A,7,1484.6022,0
TIM,2024/05/08 15:29:56,2024/09/05 00:26:41,South,00687A
TIM,2024/05/08 15:30:00,2024/09/05 00:26:41,South,00687A
BSL,2024/05/08 15:30:00,2024/09/05 00:26:41,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/08 15:30:00,2024/09/05 00:26:41,South,00687A,East,2502,2373.039,160
BSL,2024/05/08 15:30:00,2024/09/05 00:26:41,South,00687A,West,2503,2620.234,240
SSP,2024/05/08 15:30:00,2024/09/05 00:26:41,South,00687A,7,1484.5718,0
TIM,2024/05/08 15:45:00,2024/09/05 00:26:41,South,00687A
TMP,2024/05/08 15:45:00,2024/09/05 00:26:41,South,00687A,4,2.0650,-1
INC,2024/05/08 15:45:00,2024/09/05 00:26:41,South,00687A,1,-0.6937,3.8250,-1
DQZ,2024/05/08 15:45:00,2024/09/05 00:26:41,South,00687A,3,15545.68164,2.44,136603
TIM,2024/05/08 16:29:51,2024/09/05 00:26:41,South,00687A
SSP,2024/05/08 16:29:51,2024/09/05 00:26:41,South,00687A,7,1484.5662,0
TIM,2024/05/08 19:29:55,2024/09/05 00:26:41,South,00687A
TIM,2024/05/08 19:30:00,2024/09/05 00:26:41,South,00687A
SSP,2024/05/08 19:30:00,2024/09/05 00:26:41,South,00687A,7,1484.5826,0
BSL,2024/05/08 19:30:00,2024/09/05 00:26:41,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/08 19:30:00,2024/09/05 00:26:41,South,00687A,East,2502,2373.030,160
BSL,2024/05/08 19:30:00,2024/09/05 00:26:41,South,00687A,West,2503,2620.125,240
TIM,2024/05/08 19:45:00,2024/09/05 00:26:41,South,00687A
TMP,2024/05/08 19:45:00,2024/09/05 00:26:41,South,00687A,4,2.0586,-1
INC,2024/05/08 19:45:00,2024/09/05 00:26:41,South,00687A,1,-0.6906,3.8500,-1
PAG,2024/05/08 19:45:00,2024/09/05 00:26:41,South,00687A,926
DQZ,2024/05/08 19:45:00,2024/09/05 00:26:41,South,00687A,3,15567.41211,2.43,136603
TIM,2024/05/08 20:29:50,2024/09/05 00:26:41,South,00687A
SSP,2024/05/08 20:29:50,2024/09/05 00:26:41,South,00687A,7,1484.5730,0
TIM,2024/05/08 23:29:55,2024/09/05 00:26:41,South,00687A
TIM,2024/05/08 23:30:00,2024/09/05 00:26:41,South,00687A
SSP,2024/05/08 23:30:00,2024/09/05 00:26:41,South,00687A,7,1484.4879,0
BSL,2024/05/08 23:30:00,2024/09/05 00:26:41,South,00687A,Cabled,2501,0.000,80
BSL,2024/05/08 23:30:00,2024/09/05 00:26:41,South,00687A,East,2502,2373.010,160
BSL,2024/05/08 23:30:00,2024/09/05 00:26:41,South,00687A,West,2503,2620.268,240
TIM,2024/05/08 23:45:00,2024/09/05 00:26:41,South,00687A
TMP,2024/05/08 23:45:00,2024/09/05 00:26:41,South,00687A,4,2.0374,-1
INC,2024/05/08 23:45:00,2024/09/05 00:26:41,South,00687A,1,-0.6906,3.8406,-1
DQZ,2024/05/08 23:45:00,2024/09/05 00:26:41,South,00687A,3,15562.72070,2.42,136603
TIM,2024/05/09 00:29:50,2024/09/05 00:26:41,South,00687A
SSP,2024/05/09 00:29:50,2024/09/05 00:26:41,South,00687A,7,1484.4851,0
TIM,2024/05/09 03:29:55,2024/09/05 00:26:41,South,00687A
TIM,2024/05/09 03:30:00,2024/09/05 00:26:41,South,00687A
