time_utc,CE_ma_cm,WC_ma_cm,WE_ma_cm,Pn,Pe,Pw,dP_NE,dP_NW,dP_EW,eq_count_e,eq_count_w,eq_e_30d,eq_w_30d
2023-05-24 15:30:00+00:00,164207.8813832197,176562.15679890852,326017.9611766034,0.8181197289999963,0.7859462526252625,0.813638348576561,0.03217347637473378,0.004481380423435266,-0.027692095951298512,0,0,0.0,0.0
2023-05-24 19:30:00+00:00,164207.84143594693,176562.25464010934,326017.9754977784,0.819817008082256,0.7876464995616106,0.815417301667682,0.0321705085206454,0.0043997064145739895,-0.027770802106071413,0,0,0.0,0.0
2023-05-24 23:30:00+00:00,164207.79103713954,176562.31855263934,326018.0171518724,0.821367995811047,0.7892048736038191,0.8170544313256309,0.032163122207227945,0.004313564485416088,-0.027849557721811857,0,0,0.0,0.0
2023-05-25 03:30:00+00:00,164207.76499934454,176562.35576097993,326017.91945091804,0.8228491590792721,0.7906941725875367,0.8186212575812851,0.03215498649173543,0.004227901497987019,-0.027927084993748408,0,0,0.0,0.0
2023-05-25 07:30:00+00:00,164207.66372414335,176562.39266756288,326017.96340108017,0.8231650534709772,0.790938884170101,0.8188500740932884,0.032226169300876184,0.004314979377688877,-0.027911189923187307,0,0,0.0,0.0
2023-05-25 11:30:00+00:00,164207.6464597137,176562.3896412799,326018.0182417819,0.8245555302251579,0.7923334104998878,0.8203117352683571,0.032222119725270115,0.004243794956800828,-0.027978324768469287,0,0,0.0,0.0
2023-05-25 15:30:00+00:00,164207.63856808306,176562.29277036368,326018.02746270807,0.8259662187734366,0.7937520159700927,0.8217895674882937,0.03221420280334386,0.004176651285142885,-0.028037551518200976,0,0,0.0,0.0
2023-05-25 19:30:00+00:00,164207.58494139503,176562.14951349015,326017.82954124897,0.8273743318114305,0.7951623260866856,0.8232614017201267,0.03221200572474492,0.004112930091303757,-0.028099075633441162,0,0,0.0,0.0
2023-05-25 23:30:00+00:00,164207.55523486476,176562.19312080508,326017.92323156714,0.8287391471999468,0.7965311663692883,0.8246837535702227,0.032207980830658456,0.004055393629724069,-0.028152587200934387,0,0,0.0,0.0
2023-05-26 03:30:00+00:00,164207.45844979145,176562.22017405488,326017.9586964347,0.8300300418927684,0.7978229921151935,0.8260324499228557,0.032207049777574936,0.003997591969912673,-0.028209457807662264,0,0,0.0,0.0
2023-05-26 07:30:00+00:00,164207.46133754484,176562.16085162552,326017.9361412735,,,,,,,0,0,0.0,0.0
2023-05-26 11:30:00+00:00,164207.4239675263,176562.1352169485,326017.90317768714,0.8322552027220795,0.7999597163568675,0.828238047153918,0.03229548636521207,0.004017155568161512,-0.028278330797050555,0,0,0.0,0.0
2023-05-26 15:30:00+00:00,164207.44048318863,176562.12181340426,326018.05604213104,0.833411139772229,0.8011164970096442,0.8294531132927063,0.03229464276258487,0.003958026479522703,-0.028336616283062166,0,0,0.0,0.0
2023-05-26 19:30:00+00:00,164207.52000552512,176562.12834451458,326018.3123716317,0.8345543229335481,0.8022581623663219,0.8306588489260932,0.032296160567226284,0.0038954740074549354,-0.02840068655977135,0,0,0.0,0.0
2023-05-26 23:30:00+00:00,164207.52540551,176562.06553416394,326018.397585878,0.8356959147217677,0.8034050821997802,0.831861727982017,0.0322908325219875,0.003834186739750778,-0.028456645782236722,0,0,0.0,0.0
2023-05-27 03:30:00+00:00,164207.4737385971,176562.05223057955,326018.4607996582,0.8367598313272665,0.8044669458760723,0.832985111684941,0.03229288545119424,0.0037747196423254525,-0.02851816580886879,0,0,0.0,0.0
2023-05-27 07:30:00+00:00,164207.37445072082,176562.05271327723,326018.50502468564,0.8377491565590954,0.8054522047739465,0.8340301489219879,0.03229695178514891,0.00371900763710753,-0.02857794414804138,0,0,0.0,0.0
2023-05-27 11:30:00+00:00,164207.36753837427,176562.06857701097,326018.71585762186,0.8386647714836944,0.8063637275558804,0.8349948715289703,0.03230104392781408,0.0036698999547241096,-0.028631143973089968,0,0,0.0,0.0
2023-05-27 15:30:00+00:00,164207.3915820236,176561.99450630986,326018.76927429874,0.8395664524529195,0.8072634243618628,0.8359429473906106,0.032303028091056674,0.003623505062308907,-0.028679523028747766,0,0,0.0,0.0
2023-05-27 19:30:00+00:00,164207.47199749452,176561.94892969285,326018.7948426234,0.8405047864265374,0.8082018243633802,0.8369360942119785,0.03230296206315719,0.0035686922145589106,-0.02873426984859828,0,0,0.0,0.0
2023-05-27 23:30:00+00:00,164207.52590948326,176561.99097422295,326018.8762603543,0.8414880421651728,0.8091867553412035,0.8379788330804465,0.032301286823969266,0.0035092090847262947,-0.02879207773924297,0,0,0.0,0.0
2023-05-28 03:30:00+00:00,164207.56197967974,176562.02867683966,326018.9720265631,0.8424339002664621,0.8101324679417062,0.8389775700510549,0.03230143232475591,0.003456330215407255,-0.028845102109348653,0,0,0.0,0.0
2023-05-28 07:30:00+00:00,164207.60498607563,176561.96510409057,326018.94425915886,0.8424117504722057,0.8100364446678403,0.8388659212031369,0.03237530580436543,0.0035458292690688786,-0.02882947653529655,0,0,0.0,0.0
2023-05-28 11:30:00+00:00,164207.61803784396,176561.9297812831,326018.9168113699,0.8432284227551631,0.8108544799643227,0.8397222086141598,0.03237394279084038,0.003506214141003272,-0.02886772864983711,0,0,0.0,0.0
2023-05-28 15:30:00+00:00,164207.63012387842,176561.91400269212,326018.9778757904,0.843972870827737,0.8115981988187042,0.8405081454322968,0.03237467200903277,0.0034647253954401824,-0.028909946613592585,0,0,0.0,0.0
2023-05-28 19:30:00+00:00,164207.68255257307,176561.92837952016,326019.0498410476,0.8446941022899027,0.8123222652089093,0.8412769333946708,0.03237183708099345,0.0034171688952319146,-0.028954668185761534,0,0,0.0,0.0
2023-05-28 23:30:00+00:00,164207.64662699652,176561.94372086175,326019.04905781057,0.8454003754940851,0.8130288511471626,0.8420292614862133,0.032371524346922476,0.0033711140078718227,-0.029000410339050653,0,0,0.0,0.0
2023-05-29 03:30:00+00:00,164207.68460356936,176561.9835977917,326019.2009096565,0.8460608873015465,0.813689796096474,0.8427275411541026,0.03237109120507253,0.0033333461474438497,-0.029037745057628683,0,0,0.0,0.0
2023-05-29 07:30:00+00:00,164207.69921999035,176562.03053432086,326019.2741946853,0.8466638591485,0.8142951846646493,0.8433610801209005,0.03236867448385061,0.003302779027599456,-0.029065895456251156,0,0,0.0,0.0
2023-05-29 11:30:00+00:00,164207.63254480826,176562.15589925708,326019.4150502575,0.8472128011049517,0.814842097740253,0.843940817626867,0.032370703364698716,0.0032719834780846613,-0.029098719886614055,0,0,0.0,0.0
2023-05-29 15:30:00+00:00,164207.6446748835,176562.3087077484,326019.6911581019,0.8477116529450265,0.8152821765035068,0.8444727430372581,0.03242947644151972,0.003238909907768428,-0.029190566533751294,0,0,0.0,0.0
2023-05-29 19:30:00+00:00,164207.6748330559,176562.3109956936,326019.703631525,0.8481914577209839,0.815701189093176,0.844987309634605,0.032490268627807906,0.003204148086378922,-0.029286120541428984,0,0,0.0,0.0
2023-05-29 23:30:00+00:00,164207.6382865229,176562.34787549585,326019.69572342694,0.8486578017282792,0.8161100518951657,0.8454876927148078,0.03254774983311348,0.003170109013471367,-0.029377640819642115,0,0,0.0,0.0
2023-05-30 03:30:00+00:00,164207.62849088345,176562.42726202594,326019.8238887639,0.8490931639259899,0.8164920749230776,0.845955931368968,0.032601089002912254,0.0031372325570219184,-0.029463856445890335,0,0,0.0,0.0
2023-05-30 07:30:00+00:00,164207.58545315097,176562.41829943276,326019.7790232548,0.8494541224731165,0.8167900061056697,0.8463536433517613,0.032664116367446816,0.0031004791213551375,-0.02956363724609168,0,0,0.0,0.0
2023-05-30 11:30:00+00:00,164207.5570056213,176562.35572431705,326019.7326177893,0.8497408728599246,0.8170147542375708,0.8466739473950862,0.03272611862235386,0.0030669254648384436,-0.029659193157515418,0,0,0.0,0.0
2023-05-30 15:30:00+00:00,164207.55017227016,176562.35921312214,326019.7349797839,0.8499509673349144,0.8171634961240051,0.8469203820117501,0.0327874712109093,0.0030305853231642477,-0.029756885887745055,0,0,0.0,0.0
2023-05-30 19:30:00+00:00,164207.5207327476,176562.4269691447,326019.8212421438,0.8501240777257985,0.8172741987659591,0.8471332536534704,0.032849878959839374,0.002990824072328091,-0.029859054887511283,0,0,0.0,0.0
2023-05-30 23:30:00+00:00,164207.48442698104,176562.44370999277,326019.87880806293,0.8502897856068251,0.8173807016297936,0.8473400706527205,0.03290908397703152,0.0029497149541045653,-0.02995936902292695,0,0,0.0,0.0
2023-05-31 03:30:00+00:00,164207.4283530133,176562.4052099486,326019.8256466846,0.8504786463952072,0.8175141009276725,0.8475709799869905,0.03296454546753469,0.0029076664082167136,-0.030056879059317976,0,0,0.0,0.0
2023-05-31 07:30:00+00:00,164207.4407713362,176562.3329862126,326019.8028233044,0.8506326670638316,0.8176103378139787,0.8477705156101227,0.03302232924985282,0.0028621514537088277,-0.030160177796143994,0,0,0.0,0.0
2023-05-31 11:30:00+00:00,164207.44669384355,176562.2643867337,326019.7281879965,0.8507482203130147,0.8176675880178217,0.8479325815805967,0.03308063229519298,0.002815638732417969,-0.03026499356277501,0,0,0.0,0.0
2023-05-31 15:30:00+00:00,164207.473150455,176562.23188169274,326019.747465175,0.8508299628629703,0.8176867534793134,0.848059778305798,0.03314320938365689,0.0027701845571722616,-0.03037302482648463,0,0,0.0,0.0
2023-05-31 19:30:00+00:00,164207.46085481686,176562.26590937824,326019.8724016984,0.8508795025349462,0.8176748983129035,0.8481585081511159,0.03320460422204263,0.002720994383830222,-0.03048360983821241,0,0,0.0,0.0
2023-05-31 23:30:00+00:00,164207.4449406809,176562.24513876528,326019.9303911636,0.8509294927159664,0.8176657190198662,0.8482496842576165,0.03326377369610023,0.0026798084583499193,-0.03058396523775031,0,0,0.0,0.0
2023-06-01 03:30:00+00:00,164207.46603792673,176562.15431665938,326019.94967291807,0.850961918220859,0.8176379760815051,0.8483151230152185,0.03332394213935386,0.002646795205640484,-0.030677146933713373,0,0,0.0,0.0
2023-06-01 07:30:00+00:00,164207.49293449122,176562.05637032242,326019.92563238385,,,,,,,0,0,0.0,0.0
2023-06-01 11:30:00+00:00,164207.5025950912,176561.929751156,326019.82303029404,,,,,,,0,0,0.0,0.0
2023-06-01 15:30:00+00:00,164207.46366780202,176561.86140588325,326019.830602494,,,,,,,0,0,0.0,0.0
2023-06-01 19:30:00+00:00,164207.46853537546,176561.94691640008,326020.0258222054,,,,,,,0,0,0.0,0.0
2023-06-01 23:30:00+00:00,164207.4481775248,176561.93185008204,326020.03346762934,0.8518189387387093,0.818076481838192,0.8487913333035064,0.03374245690051725,0.0030276054352028625,-0.030714851465314386,0,0,0.0,0.0
2023-06-02 03:30:00+00:00,164207.4343144647,176561.87983501513,326020.0191413448,0.851662772173448,0.817852118894054,0.8486728466881581,0.03381065327939403,0.0029899254852898682,-0.030820727794104164,0,0,0.0,0.0
2023-06-02 07:30:00+00:00,164207.4302677734,176561.81417108097,326019.8809321223,0.8514346402674889,0.8175514661373047,0.8484899832215518,0.03388317413018427,0.00294465704593716,-0.030938517084247108,0,0,0.0,0.0
2023-06-02 11:30:00+00:00,164207.3953114864,176561.70270933726,326019.7075762699,0.8511723967316084,0.8172211722029097,0.8482696311476778,0.0339512245286987,0.0029027655839305444,-0.031048458944768154,0,0,0.0,0.0
2023-06-02 15:30:00+00:00,164207.39552073955,176561.6676608646,326019.60675771994,0.8508222734482372,0.8168051815865283,0.8479624468919195,0.03401709186170898,0.0028598265563177794,-0.031157265305391202,0,0,0.0,0.0
2023-06-02 19:30:00+00:00,164207.42055164065,176561.74063793276,326019.6628498968,0.8503531026529374,0.8163242535011119,0.8475440386733697,0.03402884915182547,0.0028090639795677053,-0.031219785172257764,0,0,0.0,0.0
2023-06-02 23:30:00+00:00,164207.45317923868,176561.8125114177,326019.75372402195,0.8498461452710155,0.8158064990715895,0.8470902090229515,0.03403964619942601,0.002755936248064028,-0.03128370995136198,0,0,0.0,0.0
2023-06-03 03:30:00+00:00,164207.45134306938,176561.7636965293,326019.6085204684,0.8492899308551451,0.8152325846398667,0.8465923647754416,0.03405734621527845,0.002697566079703506,-0.031359780135574944,0,0,0.0,0.0
2023-06-03 07:30:00+00:00,164207.41560942715,176561.7214020533,326019.4667037232,0.8486674023054094,0.8145817521752283,0.8460231228343567,0.034085650130181055,0.002644279471052724,-0.03144137065912833,0,0,0.0,0.0
2023-06-03 11:30:00+00:00,164207.38098017042,176561.68691251692,326019.37358322984,0.8480211163667951,0.813904775163349,0.8454246904133288,0.03411634120344609,0.002596425953466319,-0.03151991524997977,0,0,0.0,0.0
2023-06-03 15:30:00+00:00,164207.3683597147,176561.68839575615,326019.2916359412,0.8473010404092649,0.8131556428966582,0.8447573784499403,0.0341453975126067,0.00254366195932465,-0.03160173555328205,0,0,0.0,0.0
2023-06-03 19:30:00+00:00,164207.3685289151,176561.71873592652,326019.2907538028,0.8464653696518459,0.8122885875977497,0.8439759834667964,0.034176782054096244,0.002489386185049569,-0.031687395869046675,0,0,0.0,0.0
2023-06-03 23:30:00+00:00,164207.37395412344,176561.77997499504,326019.3620772534,0.8455896857257402,0.8113832194741979,0.8431462857289732,0.03420646625154233,0.002443399996767015,-0.03176306625477532,0,0,0.0,0.0
2023-06-04 03:30:00+00:00,164207.40801952855,176561.80962318467,326019.4003888055,0.8446919633578392,0.8104524566185931,0.842286434831973,0.03423950673924614,0.002405528525866285,-0.031833978213379854,0,0,0.0,0.0
2023-06-04 07:30:00+00:00,164207.39509978378,176561.77112753794,326019.34061926324,0.8436763884821228,0.8093989273213604,0.8413081953063093,0.03427746116076236,0.0023681931758134933,-0.031909267984948864,0,0,0.0,0.0
2023-06-04 11:30:00+00:00,164207.44816240054,176561.7069533353,326019.23686588166,0.842562124591061,0.8082487310605118,0.8402248207095535,0.034313393530549186,0.0023373038815074354,-0.03197608964904175,0,0,0.0,0.0
2023-06-04 15:30:00+00:00,164207.4747847705,176561.71954824284,326019.1671022944,0.8413522265036544,0.8069979030360326,0.8390410218694293,0.034354323467621795,0.0023112046342250725,-0.03204311883339672,0,0,0.0,0.0
2023-06-04 19:30:00+00:00,164207.46692316764,176561.78981049792,326019.1102419558,0.8400682105565918,0.8056749427120028,0.8377883411587024,0.03439326784458896,0.002279869397889378,-0.03211339844669958,0,0,0.0,0.0
2023-06-04 23:30:00+00:00,164207.5222387257,176561.8747617953,326019.1946968944,0.8387246864535175,0.8042916531658031,0.8364719521655668,0.03443303328771441,0.0022527342879506973,-0.03218029899976371,0,0,0.0,0.0
2023-06-05 03:30:00+00:00,164207.5273810862,176561.9324290259,326019.2504532876,0.8373072561346555,0.8028315185977122,0.8350812739810718,0.03447573753694333,0.0022259821535837165,-0.03224975538335961,0,0,0.0,0.0
2023-06-05 07:30:00+00:00,164207.52108608923,176561.96021562204,326019.23762072774,0.8357420240999487,0.801212408991478,0.8335457441757833,0.034529615108470635,0.0021962799241653785,-0.032333335184305256,0,0,0.0,0.0
2023-06-05 11:30:00+00:00,164207.48916101968,176561.92859836013,326019.1780905929,0.8339840695611027,0.7993982551365333,0.8318182847433782,0.03458581442456943,0.0021657848177245587,-0.03242002960684487,0,0,0.0,0.0
2023-06-05 15:30:00+00:00,164207.43662722886,176561.87117983864,326019.106802574,0.8320943630262642,0.7974431916803639,0.8299571452345764,0.034651171345900234,0.00213721779168774,-0.032513953554212494,0,0,0.0,0.0
2023-06-05 19:30:00+00:00,164207.42708682545,176561.81145414108,326019.12931985874,0.830128040229387,0.7954150518860708,0.8280221252232427,0.034712988343316264,0.002105915006144321,-0.03260707333717194,0,0,0.0,0.0
2023-06-05 23:30:00+00:00,164207.33025632243,176561.83219094592,326019.1130167063,0.8281678248125457,0.7933896986982867,0.8260899569934075,0.03477812611425901,0.0020778678191382127,-0.0327002582951208,0,0,0.0,0.0
2023-06-06 03:30:00+00:00,164207.3687081178,176561.80232770636,326019.1726140994,,,,,,,0,0,0.0,0.0
2023-06-06 07:30:00+00:00,164207.3532343962,176561.7861675732,326019.1878221544,0.825358559435639,0.7904184399825048,0.8232192047832555,0.03494011945313413,0.002139354652383463,-0.03280076480075067,0,0,0.0,0.0
2023-06-06 11:30:00+00:00,164207.35350183767,176561.76206403747,326019.1753371987,0.8231758061259715,0.7881659082620647,0.8210690000961209,0.03500989786390685,0.002106806029850583,-0.032903091834056264,0,0,0.0,0.0
2023-06-06 15:30:00+00:00,164207.37460554962,176561.7036024642,326019.2160571814,0.8208592876664184,0.7857788848247027,0.8187917952398973,0.03508040284171565,0.002067492426521045,-0.03301291041519461,0,0,0.0,0.0
2023-06-06 19:30:00+00:00,164207.4376461863,176561.6676697806,326019.07897841954,0.8184620000577055,0.7833027521766379,0.816433223899832,0.03515924788106761,0.0020287761578735575,-0.033130471723194055,0,0,0.0,0.0
2023-06-06 23:30:00+00:00,164207.41629422008,176561.69268500342,326019.11654778576,0.8160528519569132,0.7808044432223771,0.8140565577389154,0.03524840873453616,0.0019962942179978516,-0.03325211451653831,0,0,0.0,0.0
2023-06-07 03:30:00+00:00,164207.37890961912,176561.68473555936,326019.10146506253,0.8136518527162602,0.7783124451081733,0.8116962591217229,0.03533940760808685,0.0019555935945372305,-0.03338381401354962,0,0,0.0,0.0
2023-06-07 07:30:00+00:00,164207.357933354,176561.6456308374,326018.9934196696,0.8113067584456993,0.7758726237781918,0.8093814141007318,0.035434134667507555,0.0019253443449674945,-0.03350879032254006,0,0,0.0,0.0
2023-06-07 11:30:00+00:00,164207.36114404528,176561.65274432834,326018.9749060783,0.8090292584638671,0.7735011354520311,0.8071308143889447,0.035528123011835944,0.0018984440749223452,-0.0336296789369136,0,0,0.0,0.0
2023-06-07 15:30:00+00:00,164207.31226754832,176561.57082230443,326018.8814711134,0.8067327899303255,0.7711069033063276,0.804857050790228,0.035625886623997904,0.001875739140097532,-0.03375014748390037,0,0,0.0,0.0
2023-06-07 19:30:00+00:00,164207.30234477198,176561.51587632162,326018.78667780536,0.8044721606055222,0.7687432012693337,0.8026122015261914,0.03572895933618847,0.0018599590793307863,-0.033869000256857684,0,0,0.0,0.0
2023-06-07 23:30:00+00:00,164207.28826093863,176561.4959573669,326018.7233162129,0.8023138838928024,0.7664646346982591,0.8004508328399691,0.03584924919454335,0.0018630510528333533,-0.03398619814171,0,0,0.0,0.0
2023-06-08 03:30:00+00:00,164207.31530582634,176561.48518715156,326018.7783345894,0.8002545077225862,0.7642634268611888,0.7983710288683468,0.03599108086139746,0.001883478854239451,-0.03410760200715801,0,0,0.0,0.0
2023-06-08 07:30:00+00:00,164207.34046421095,176561.41533310176,326018.71152168245,0.7982574684283041,0.7621296498573766,0.796355360517836,0.036127818570927506,0.001902107910468187,-0.03422571066045932,0,0,0.0,0.0
2023-06-08 11:30:00+00:00,164207.3480084109,176561.39288574227,326018.72154844954,0.7963376507735231,0.7601047288084442,0.7944327655556849,0.03623292196507899,0.0019048852178382703,-0.03432803674724072,0,0,0.0,0.0
2023-06-08 15:30:00+00:00,164207.3730099551,176561.41330623874,326018.7395281279,0.7944622031176634,0.7581123308709,0.7925384986229743,0.03634987224676334,0.001923704494689038,-0.0344261677520743,0,0,0.0,0.0
2023-06-08 19:30:00+00:00,164207.35469545083,176561.45688607483,326018.7246826517,0.792696631617029,0.7561960683565785,0.7907116565564141,0.03650056326045048,0.001984975060614902,-0.03451558819983558,0,0,0.0,0.0
2023-06-08 23:30:00+00:00,164207.3060074881,176561.43379766934,326018.66297730897,0.7910423223782501,0.7543835174419392,0.7889906168473899,0.03665880493631091,0.002051705530860204,-0.0346070994054507,0,0,0.0,0.0
2023-06-09 03:30:00+00:00,164207.24201189372,176561.43586348137,326018.5576581748,0.7894428801963319,0.7526346178676886,0.7873303086427673,0.036808262328643315,0.0021125715535645906,-0.034695690775078725,0,0,0.0,0.0
2023-06-09 07:30:00+00:00,164207.200829257,176561.45248609368,326018.6588028287,0.7878845902123314,0.7509294414673712,0.7857174643029369,0.0369551487449602,0.002167125909394496,-0.0347880228355657,0,0,0.0,0.0
2023-06-09 11:30:00+00:00,164207.18155286473,176561.51073870133,326018.79000911606,0.7863174089997026,0.7492341455201758,0.7841273416944663,0.03708326347952684,0.0021900673052362984,-0.03489319617429054,0,0,0.0,0.0
2023-06-09 15:30:00+00:00,164207.13858744863,176561.53413022164,326018.7984259562,0.7846864017140865,0.7474919841229819,0.7824875443825908,0.037194417591104645,0.0021988573314957183,-0.03499556025960893,0,0,0.0,0.0
2023-06-09 19:30:00+00:00,164207.14816199153,176561.499931202,326018.7590591119,0.783096354186924,0.7457567021077004,0.7808461278374226,0.03733965207922363,0.0022502263495014496,-0.03508942572972218,0,0,0.0,0.0
2023-06-09 23:30:00+00:00,164207.17689073336,176561.4627312303,326018.78170612856,0.7815340313155835,0.7440476877534934,0.7792391169688049,0.03748634356209013,0.0022949143467786426,-0.03519142921531149,0,0,0.0,0.0
2023-06-10 03:30:00+00:00,164207.19220011012,176561.4362769281,326018.7912185034,0.7799798040441558,0.7423675613537697,0.7776615716801475,0.0376122426903861,0.002318232364008299,-0.0352940103263778,0,0,0.0,0.0
2023-06-10 07:30:00+00:00,164207.21904011152,176561.3922241547,326018.76546873915,0.7792709222940934,0.7415410333216352,0.7768313590321427,0.037729888972458214,0.002439563261950717,-0.0352903257105075,0,0,0.0,0.0
2023-06-10 11:30:00+00:00,164207.27540134493,176561.40760657997,326018.8598089517,0.7777462480166593,0.7399350096218333,0.7753279094459822,0.03781123839482592,0.002418338570677081,-0.03539289982414884,0,0,0.0,0.0
2023-06-10 15:30:00+00:00,164207.25129218955,176561.3764394785,326018.8676651465,0.7762314314770097,0.7383579839283072,0.7738577641687465,0.03787344754870248,0.002373667308263161,-0.035499780240439316,0,0,0.0,0.0
2023-06-10 19:30:00+00:00,164207.25677096652,176561.4097036457,326018.9819198406,0.7747702993779066,0.7368170537357801,0.7724183422269973,0.03795324564212654,0.0023519571509093007,-0.03560128849121724,0,0,0.0,0.0
2023-06-10 23:30:00+00:00,164207.2518125,176561.48412560282,326019.0987764172,0.7733129275076301,0.7352714069716313,0.770974108610569,0.03804152053599885,0.0023388188970611123,-0.03570270163893774,0,0,0.0,0.0
2023-06-11 03:30:00+00:00,164207.22901415362,176561.49163741086,326019.11869465065,0.7718909498352483,0.7337795871013928,0.7695871782756505,0.038111362733855514,0.0023037715595978225,-0.03580759117425769,0,0,0.0,0.0
2023-06-11 07:30:00+00:00,164207.18931438372,176561.54436790675,326019.20977427147,0.7705209378999673,0.732372513759767,0.7682844052122426,0.038148424140200365,0.002236532687724724,-0.03591189145247564,0,0,0.0,0.0
2023-06-11 11:30:00+00:00,164207.19295602923,176561.56095846024,326019.2906184344,0.7691248090519606,0.730996900490603,0.7670105226111285,0.038127908561357615,0.002114286440832114,-0.0360136221205255,0,0,0.0,0.0
2023-06-11 15:30:00+00:00,164207.17220007654,176561.65736269968,326019.36166281,0.7676863025052401,0.7296135001638824,0.7657313752536434,0.03807280234135768,0.0019549272515966276,-0.03611787508976105,0,0,0.0,0.0
2023-06-11 19:30:00+00:00,164207.12354877393,176561.61433595323,326019.3348890465,0.7662856352036436,0.7282701667071668,0.7644837800497372,0.038015468496476745,0.0018018551539064065,-0.03621361334257034,0,0,0.0,0.0
2023-06-11 23:30:00+00:00,164207.1904195571,176561.5365312321,326019.40439285303,0.7648762183223744,0.726915053198459,0.763221550127744,0.03796116512391545,0.0016546681946304487,-0.036306496929285004,0,0,0.0,0.0
2023-06-12 03:30:00+00:00,164207.21420740755,176561.56025524062,326019.4490202912,0.7634800623725384,0.725610917924276,0.7620053602707619,0.03786914444826239,0.0014747021017764705,-0.03639444234648592,0,0,0.0,0.0
2023-06-12 07:30:00+00:00,164207.20475140656,176561.5382797965,326019.4422595602,0.7620980086102201,0.7243646555885586,0.7608447914559471,0.037733353021661586,0.0012532171542730675,-0.03648013586738852,0,0,0.0,0.0
2023-06-12 11:30:00+00:00,164207.2199456122,176561.5200556017,326019.4200750189,0.7606995760396755,0.7231536936376415,0.7597207397313812,0.03754588240203405,0.0009788363082943174,-0.03656704609373973,0,0,0.0,0.0
2023-06-12 15:30:00+00:00,164207.21274611074,176561.57641121538,326019.4867464275,0.7592794320256055,0.7219727359405613,0.7586268358709355,0.03730669608504422,0.0006525961546700598,-0.03665409993037416,0,0,0.0,0.0
2023-06-12 19:30:00+00:00,164207.19445111294,176561.58420968385,326019.4950826564,0.7578930604165612,0.7208319603097852,0.7575671421890416,0.03706110010677599,0.00032591822751959487,-0.036735181879256396,0,0,0.0,0.0
2023-06-12 23:30:00+00:00,164207.20057518885,176561.54460005366,326019.527317879,0.756524975070648,0.7197119563581371,0.7565271957136815,0.03681301871251086,-2.2206430335680594e-06,-0.03681523935554443,0,0,0.0,0.0
2023-06-13 03:30:00+00:00,164207.21110912418,176561.55406324886,326019.6516759871,0.755140144583748,0.7185937125343795,0.75549748300271,0.03654643204936847,-0.00035733841896201657,-0.03690377046833049,0,0,0.0,0.0
2023-06-13 07:30:00+00:00,164207.23020808565,176561.5495278713,326019.66522696835,0.7537410373248673,0.7174952778972297,0.7544944966285732,0.036245759427637636,-0.0007534593037058501,-0.036999218731343486,0,0,0.0,0.0
2023-06-13 11:30:00+00:00,164207.24780556536,176561.53066456394,326019.6448408927,0.7522584967965773,0.7163619103280234,0.7534633613256432,0.03589658646855387,-0.0012048645290658744,-0.037101450997619745,0,0,0.0,0.0
2023-06-13 15:30:00+00:00,164207.27801778546,176561.64192594588,326019.888482815,0.7506462147286943,0.715291052856107,0.7523662736220045,0.03535516187258736,-0.0017200588933101724,-0.03707522076589753,0,0,0.0,0.0
2023-06-13 19:30:00+00:00,164207.27281106918,176561.6768147198,326019.91868941404,0.7489882369602612,0.7142054407096374,0.7512530956204981,0.03478279625062375,-0.002264858660236957,-0.037047654910860706,0,0,0.0,0.0
2023-06-13 23:30:00+00:00,164207.22806642004,176561.60927188006,326019.76411778457,0.7472989198086071,0.7130850284642464,0.7501027305382572,0.0342138913443607,-0.0028038107296500803,-0.03701770207401078,0,0,0.0,0.0
2023-06-14 03:30:00+00:00,164207.2100227786,176561.62351909268,326019.78588626924,0.7455656225032389,0.7119444553552138,0.7489391320669074,0.0336211671480251,-0.003373509563668553,-0.03699467671169365,0,0,0.0,0.0
2023-06-14 07:30:00+00:00,164207.11933285662,176561.61635431516,326019.6206422376,0.7437267309412219,0.7107717099446949,0.747740910813778,0.03295502099652703,-0.004014179872556145,-0.036969200869083174,0,0,0.0,0.0
2023-06-14 11:30:00+00:00,164207.06399257004,176561.58436467111,326019.43165931146,0.7417761761517225,0.7095608618844493,0.7465077939531632,0.0322153142672732,-0.004731617801440713,-0.03694693206871391,0,0,0.0,0.0
2023-06-14 15:30:00+00:00,164207.04937364097,176561.5980739732,326019.36770376604,0.739706674730719,0.7082887278353069,0.7452083192760381,0.03141794689541211,-0.005501644545319095,-0.0369195914407312,0,0,0.0,0.0
2023-06-14 19:30:00+00:00,164207.0298819834,176561.59611450176,326019.3098595195,0.7375245681916941,0.7069493702101559,0.743846448074378,0.030575197981538182,-0.006321879882683956,-0.03689707786422214,0,0,0.0,0.0
2023-06-14 23:30:00+00:00,164207.01580411516,176561.57090435902,326019.22493377246,0.735234694509367,0.7055396988717696,0.7424081168137623,0.029694995637597366,-0.007173422304395327,-0.03686841794199269,0,0,0.0,0.0
2023-06-15 03:30:00+00:00,164207.00983407497,176561.53422186634,326019.22307595133,0.7328495372037953,0.7040588333969631,0.7408920841074313,0.02879070380683224,-0.008042546903636039,-0.03683325071046828,0,0,0.0,0.0
2023-06-15 07:30:00+00:00,164206.99592034565,176561.49751537957,326019.1763813897,0.7304140336903132,0.7025442198121314,0.7393423125093711,0.02786981387818177,-0.008928278819057889,-0.03679809269723966,0,0,0.0,0.0
