time_utc,CE_ma_cm,WC_ma_cm,WE_ma_cm,Pn,Pe,Pw,dP_NE,dP_NW,dP_EW,eq_count_e,eq_count_w,eq_e_30d,eq_w_30d,A_cm2,areal_strain,log_areal_strain,detF,log_detF,eps_xx,eps_yy,eps_xy,eps1,eps2,dilatation,max_shear,theta_eps1_deg_rel_CE,theta_eps1_deg_masked,detF_EWframe,log_detF_EWframe,eps_xx_EWframe,eps_yy_EWframe,eps_xy_EWframe,eps1_EWframe,eps2_EWframe,dilatation_EWframe,max_shear_EWframe,theta_eps1_deg_rel_EW,theta_eps1_deg_masked_EW
2024-01-18 15:30:00+00:00,164209.57709013365,176562.0177283792,326019.0517948483,0.3658127407296623,0.3872550885481368,0.3646949600023621,-0.021442347818474483,0.0011177807273001772,0.02256012854577466,0,0,0.0,0.0,8077914136.31156,-1.4855235157096303e-05,-1.4855345497194843e-05,0.9999851447648437,-1.4855345496417675e-05,4.2810042444330065e-06,-1.9136157478727434e-05,3.718126792192979e-06,4.8571835610160486e-06,-1.9712336795310476e-05,-1.4855153234294427e-05,1.2284760178163262e-05,8.808771635264549,,0.9999851447648451,-1.4855345494974363e-05,8.827462760763183e-09,-1.4864062486408258e-05,9.778272790200764e-06,4.857142665713455e-06,-1.971237768936095e-05,-1.4855235023647495e-05,1.2284760177537203e-05,26.373378434457578,
2024-01-18 19:30:00+00:00,164209.5825990625,176561.96093779625,326019.0101010756,0.3629336415764778,0.3843886200830523,0.3618078061399236,-0.021454978506574518,0.0011258354365542012,0.02258081394312872,0,0,0.0,0.0,8077909972.176955,-1.5370723769003725e-05,-1.5370841899788823e-05,0.9999846292762272,-1.537084190356364e-05,4.314552546125228e-06,-1.968519138606517e-05,3.906471765427253e-06,4.934405175153243e-06,-2.030504401509319e-05,-1.5370638839939943e-05,1.2619724595123215e-05,9.016142736176732,,0.9999846292762287,-1.5370841902120325e-05,-1.1906007280071407e-07,-1.5251665514415258e-05,1.0099926335229563e-05,4.93436180084966e-06,-2.0305087388065632e-05,-1.5370725587215972e-05,1.2619724594457646e-05,26.580745716264445,
2024-01-18 23:30:00+00:00,164209.6035617339,176561.92009614952,326018.9445955042,0.3600445113718843,0.3815152330683291,0.3589386330234239,-0.02147072169644476,0.0011058783484604318,0.022576600044905193,0,0,0.0,0.0,8077920379.344482,-1.4082394535597231e-05,-1.408249369344608e-05,0.9999859176054644,-1.408249369344608e-05,4.442211124500162e-06,-1.8524523370255785e-05,4.6409892633373764e-06,5.3445818317442695e-06,-1.9426894077499895e-05,-1.4082312245755624e-05,1.2385737954622083e-05,11.003018960042084,,0.9999859176054654,-1.4082493692446866e-05,-3.1998566774049664e-07,-1.3762413270668183e-05,1.0403450855476862e-05,5.344538484882624e-06,-1.94269374232913e-05,-1.408239893840868e-05,1.2385737954086963e-05,28.56763428719094,
2024-01-19 03:30:00+00:00,164209.5675665475,176561.95766670114,326018.936685818,0.3571645279664409,0.3786429751910942,0.3560741006027408,-0.021478447224653308,0.001090427363700075,0.022568874588353383,0,0,0.0,0.0,8077922672.366866,-1.3798535573816828e-05,-1.3798630774484573e-05,0.9999862014644223,-1.3798630778370407e-05,4.223007463277639e-06,-1.802146693619111e-05,4.41652230855993e-06,5.067801208149479e-06,-1.886626068106295e-05,-1.3798459472913471e-05,1.1967030944606214e-05,10.82875075321654,,0.9999862014644239,-1.3798630776816073e-05,-3.4424709116631647e-07,-1.3454293116610394e-05,1.0012067864218472e-05,5.067760840127448e-06,-1.8866301047904157e-05,-1.379854020777671e-05,1.1967030944015802e-05,28.39337086285846,
2024-01-19 07:30:00+00:00,164209.54510046355,176562.04945189782,326019.08026903274,0.3542714593149516,0.3757591280219077,0.3532186659567455,-0.02148766870695612,0.0010527933582060722,0.022540462065162192,0,0,0.0,0.0,8077907085.263457,-1.5728101993461863e-05,-1.572822568135494e-05,0.9999842718980035,-1.572822568435259e-05,4.086193395869131e-06,-1.981421442764919e-05,3.1513144310981416e-06,4.4947174193091e-06,-2.022273845108916e-05,-1.572802103178006e-05,1.235872793519913e-05,7.386406152785867,,0.9999842718980042,-1.5728225683686446e-05,9.61664834431275e-08,-1.582426695745376e-05,9.453735025479972e-06,4.494677697879155e-06,-2.0222778171889787e-05,-1.572810047401063e-05,1.2358727934884472e-05,24.951006010665907,
2024-01-19 11:30:00+00:00,164209.56357353082,176562.0605407527,326019.03635060234,0.3513943925375737,0.3728986519780016,0.3503842583478787,-0.021504259440427886,0.0010101341896950333,0.02251439363012292,0,0,0.0,0.0,8077926032.968399,-1.3382518325610882e-05,-1.3382607872308157e-05,0.9999866174816725,-1.3382607874195561e-05,4.19869077084023e-06,-1.7581135280608784e-05,3.916542368622795e-06,4.8815695359094086e-06,-1.8264014045677964e-05,-1.3382444509768554e-05,1.1572791790793687e-05,9.8905262112321,,0.9999866174816749,-1.3382607871753038e-05,-3.8544756719716133e-08,-1.3343974082702381e-05,9.469471866091247e-06,4.881532370080795e-06,-1.8264051209502892e-05,-1.3382518839422097e-05,1.1572791789791844e-05,27.455147542505358,
2024-01-19 15:30:00+00:00,164209.58452191573,176562.04610321805,326019.06569258246,0.348564396934809,0.3700801992125344,0.3476020494005591,-0.02151580227772537,0.0009623475342498966,0.022478149811975268,0,0,0.0,0.0,8077920760.764034,-1.4035177657634179e-05,-1.4035276151661709e-05,0.9999859648223403,-1.4035276153771161e-05,4.326262347031928e-06,-1.836136057076221e-05,3.838158990689112e-06,4.957989408502621e-06,-1.8993087632232904e-05,-1.403509822373028e-05,1.1975538520367762e-05,9.34657993576812,,0.9999859648223421,-1.4035276151883757e-05,5.145605830314537e-08,-1.4086632991294756e-05,9.666547074243671e-06,4.95795005300965e-06,-1.899312698600126e-05,-1.4035176932991611e-05,1.1975538519505454e-05,26.911193374729322,
2024-01-19 19:30:00+00:00,164209.6157884477,176562.10150068044,326019.3058562406,0.3457528205996829,0.3672731219292817,0.3448470181602112,-0.021520301329598812,0.0009058024394716924,0.022426103769070505,0,0,0.0,0.0,8077886651.652758,-1.8257629642470796e-05,-1.825779631501958e-05,0.9999817423703553,-1.8257796317240065e-05,4.5166694255804885e-06,-2.277419620677623e-05,2.160325903735529e-06,4.686620959871282e-06,-2.2944147741067026e-05,-1.8257526781195743e-05,1.3815384350469155e-05,4.498160124994925,,0.9999817423703558,-1.8257796316795966e-05,7.881113517349547e-07,-1.9045725985877837e-05,9.618709313309442e-06,4.686577032908352e-06,-2.2944191667051234e-05,-1.8257614634142882e-05,1.3815384349979793e-05,22.062726865966,
2024-01-19 23:30:00+00:00,164209.62785492782,176562.0802622608,326019.2420890728,0.342918820853439,0.3644468453122649,0.3420735612298227,-0.0215280244588259,0.0008452596236163123,0.022373284082442213,0,0,0.0,0.0,8077899606.067699,-1.6653970296487408e-05,-1.6654108975390432e-05,0.9999833460297005,-1.6654108978388085e-05,4.590151934769082e-06,-2.124402472092335e-05,2.858481479657988e-06,4.902654955068457e-06,-2.1556527741222723e-05,-1.6653872786154267e-05,1.322959134814559e-05,6.239074149915922,,0.9999833460297001,-1.665410897883218e-05,5.925179715760009e-07,-1.7246478052679315e-05,9.770600926063975e-06,4.902611307813999e-06,-2.1556571388917316e-05,-1.6653960081103314e-05,1.3229591348365657e-05,23.80365654038158,
2024-01-20 03:30:00+00:00,164209.62031094282,176562.0596391016,326019.2420403708,0.3400196957656496,0.3615611439681657,0.3392441939692436,-0.021541448202516078,0.0007755017964060085,0.022316949998922087,0,0,0.0,0.0,8077891747.935582,-1.76267480767045e-05,-1.7626903429653963e-05,0.9999823732519233,-1.7626903429653963e-05,4.5442105383042275e-06,-2.217085786593298e-05,2.6394861969245125e-06,4.802498285099443e-06,-2.2429145612728193e-05,-1.7626647327628753e-05,1.3615821948913818e-05,5.588902590181036,,0.9999823732519242,-1.7626903428765768e-05,5.923685877373686e-07,-1.821910587107567e-05,9.844933443474838e-06,4.802453306898376e-06,-2.2429190590236672e-05,-1.76267372833383e-05,1.3615821948567524e-05,23.153476577982303,
2024-01-20 07:30:00+00:00,164209.65521413097,176562.0968646511,326019.34127343295,0.3371034448173729,0.3586596066529071,0.3364020431614274,-0.02155616183553416,0.0007014016559455105,0.02225756349147967,0,0,0.0,0.0,8077887825.335683,-1.8112336504838566e-05,-1.811250053518605e-05,0.999981887663494,-1.8112500536296295e-05,4.7567641432433305e-06,-2.286899186676461e-05,2.3357784895602275e-06,4.952863971522369e-06,-2.306509169504365e-05,-1.811222772352128e-05,1.400897783328301e-05,4.79900201699121,,0.9999818876634929,-1.8112500537406538e-05,8.967466982312544e-07,-1.9009066158925947e-05,9.858555348963941e-06,4.952818103335837e-06,-2.306513756403053e-05,-1.8112319460694692e-05,1.4008977833683184e-05,22.36356691279842,
2024-01-20 11:30:00+00:00,164209.68942995148,176562.05065987364,326019.1913743415,0.3342444461887836,0.355812314350564,0.3336082231050953,-0.021567868161780412,0.0006362230836882699,0.022204091245468682,0,0,0.0,0.0,8077920958.098066,-1.401074918550016e-05,-1.4010847336963315e-05,0.9999859892508133,-1.4010847338184577e-05,4.965131813250423e-06,-1.89757867826712e-05,4.080109560419784e-06,5.641379194467608e-06,-1.9652034163888387e-05,-1.4010654969420777e-05,1.2646706679177999e-05,9.41079232692124,,0.9999859892508138,-1.4010847337629457e-05,4.369604007514738e-07,-1.4447703273856582e-05,1.0225012794577124e-05,5.641335242492985e-06,-1.965207811559809e-05,-1.4010742873105109e-05,1.2646706679045538e-05,26.97539669700032,
2024-01-20 15:30:00+00:00,164209.6765417152,176561.9574338112,326018.9098900331,0.3314316750435188,0.353016064599876,0.3308569117658094,-0.02158438955635722,0.0005747632777093892,0.02215915283406661,0,0,0.0,0.0,8077959714.029811,-9.213055701451367e-06,-9.213098141909717e-06,0.9999907869442961,-9.21309814435223e-06,4.886644969337439e-06,-1.40996317733455e-05,6.228319652849077e-06,6.747432871999242e-06,-1.59604196760073e-05,-9.212986804008061e-06,1.135392627400327e-05,16.634169211105643,,0.9999907869442973,-9.213098143130973e-06,-4.264379478424729e-07,-8.786621501832848e-06,1.0556442325035577e-05,6.747396548743004e-06,-1.5960455998418326e-05,-9.21305944967532e-06,1.1353926273580665e-05,34.198825630091164,
2024-01-20 19:30:00+00:00,164209.7500853111,176561.94519874206,326018.69616829284,0.3286723189506758,0.3502685748646967,0.3281634910835492,-0.021596255914020923,0.0005088278671265822,0.022105083781147505,0,0,0.0,0.0,8078028865.321308,-6.526447994259499e-07,-6.526450123986597e-07,0.9999993473551998,-6.526450131758163e-07,5.334511117283114e-06,-5.987123979145359e-06,9.35895638141704e-06,1.0611468473656966e-05,-1.1264081335519211e-05,-6.526128618622451e-07,1.0937774904588088e-05,29.416058579017573,,0.9999993473551997,-6.526450132868386e-07,-1.0819878027978902e-06,4.293434670010754e-07,1.0911640083367471e-05,1.0611452736565469e-05,-1.126409707236228e-05,-6.526443357968148e-07,1.0937774904463874e-05,46.98079450750555,
2024-01-20 23:30:00+00:00,164209.77342038075,176561.92128937278,326018.534297573,0.3260009597114232,0.3476064913318006,0.32557004685358,-0.021605531620377427,0.0004309128578431909,0.022036444478220618,0,0,0.0,0.0,8078068068.088034,4.200363501682958e-06,4.200354680180887e-06,1.000004200363499,4.200354677516363e-06,5.4766171377895745e-06,-1.2762466492510782e-06,1.1191865429690537e-05,1.3790272674561778e-05,-9.589902186023282e-06,4.200370488538496e-06,1.169008743029253e-05,36.60607970959768,,1.0000042003635008,4.200354679292712e-06,-1.5784947413610695e-06,5.778867363970264e-06,1.1096190780698956e-05,1.379027374164103e-05,-9.589901119031836e-06,4.200372622609194e-06,1.1690087430336433e-05,54.17086286244046,
2024-01-21 03:30:00+00:00,164209.76629904678,176561.8698265292,326018.6138777709,0.3233634395922899,0.3449870527631212,0.3230011515265649,-0.02162361317083128,0.0003622880657250249,0.021985901236556304,0,0,0.0,0.0,8078032385.691049,-2.1684944617739177e-07,-2.168494696892363e-07,0.9999997831505508,-2.1684947268683914e-07,5.433249603559176e-06,-5.6500683545124275e-06,1.0006914464816896e-05,1.1330485734895257e-05,-1.1547304485848508e-05,-2.1681875095325154e-07,1.1438895110371882e-05,30.51153100868197,,0.9999997831505512,-2.1684947235377215e-07,-1.3343979679003581e-06,1.1175500103099978e-06,1.1373007918896974e-05,1.133047113154025e-05,-1.1547319089130606e-05,-2.1684795759036035e-07,1.1438895110335428e-05,48.07627228309198,
2024-01-21 07:30:00+00:00,164209.7885389448,176561.87450904588,326018.68898312125,0.320777165536371,0.3424130021746499,0.3204865962287462,-0.02163583663827895,0.0002905693076247773,0.021926405945903726,0,0,0.0,0.0,8078021692.520232,-1.5405837402449052e-06,-1.5405849269452543e-06,0.9999984594162573,-1.5405849293877488e-06,5.568686242796161e-06,-7.109230396373789e-06,9.589556320859231e-06,1.0725030572918449e-05,-1.2265574726496077e-05,-1.5405441535776276e-06,1.1495302649707263e-05,28.267104389052434,,0.9999984594162593,-1.5405849273893442e-06,-1.1040269186635143e-06,-4.3655730397329506e-07,1.1490457087571614e-05,1.0725010538153613e-05,-1.2265594760790424e-05,-1.5405842226368094e-06,1.149530264947202e-05,45.83183034495846,
2024-01-21 11:30:00+00:00,164209.8408311174,176561.9000524651,326018.70490634814,0.3182783272864634,0.339938639141463,0.3180402837389395,-0.021660311854999614,0.00023804354752388068,0.021898355402523495,0,0,0.0,0.0,8078039630.817263,6.800428038467032e-07,6.800425726177006e-07,1.0000006800428023,6.800425710633894e-07,5.887135369864183e-06,-5.207061912870792e-06,1.0308746568846613e-05,1.2046469112351644e-05,-1.1366395655358253e-05,6.800734569933908e-07,1.1706432383854948e-05,30.857734270065833,,1.0000006800428036,6.800425723956561e-07,-1.0551855182949765e-06,1.7352301528994474e-06,1.1622992482536427e-05,1.2046454700979601e-05,-1.136641006637513e-05,6.800446346044708e-07,1.1706432383677366e-05,48.422477031406345,
2024-01-21 15:30:00+00:00,164209.79288411318,176561.93804895863,326018.81829090824,0.3158725858914762,0.3375553912597339,0.3157012424061763,-0.021682805368257674,0.00017134348529990184,0.021854148853557576,0,0,0.0,0.0,8078009223.819598,-3.084115300255874e-06,-3.0841200561492452e-06,0.9999969158846985,-3.0841200573704944e-06,5.595147470227602e-06,-8.679214210216557e-06,8.693599929559948e-06,9.705990015528771e-06,-1.2790056755517727e-05,-3.0840667399889554e-06,1.1248023385523249e-05,25.30752333978259,,0.9999969158847001,-3.0841200558161775e-06,-7.074004411133927e-07,-2.376716540131163e-06,1.1217012793834585e-05,9.705964894695638e-06,-1.2790081875940196e-05,-3.0841169812445557e-06,1.1248023385317918e-05,42.87223146096633,
2024-01-21 19:30:00+00:00,164209.7563243608,176561.934294485,326019.0126425597,0.3135304530014717,0.3352485448712701,0.3134222849062169,-0.021718091869798395,0.00010816809525482363,0.02182625996505322,0,0,0.0,0.0,8077950702.195176,-1.0328653194835447e-05,-1.032870653574115e-05,0.9999896713468055,-1.0328706535408079e-05,5.3725057123088504e-06,-1.5701074552731953e-05,6.194591801433814e-06,7.0585186086836776e-06,-1.7387087449106775e-05,-1.0328568840423102e-05,1.2222803028895227e-05,15.225661246542643,,0.9999896713468058,-1.0328706535075009e-05,-1.1126456467280832e-07,-1.0217389766364882e-05,1.1129396759768528e-05,7.058475863427302e-06,-1.7387130194464992e-05,-1.032865433103769e-05,1.2222803028946147e-05,32.790300284244026,
2024-01-21 23:30:00+00:00,164209.79460270746,176561.99431275795,326019.2049544237,0.3112448198642862,0.3329950116198065,0.311196899315572,-0.021750191755520287,4.79205487142198e-05,0.021798112304234507,0,0,0.0,0.0,8077931474.463314,-1.2708902093927499e-05,-1.2708982852707953e-05,0.9999872910979068,-1.2708982851930787e-05,5.605613374148888e-06,-1.8314412803754898e-05,5.12407962394121e-06,6.657060813530857e-06,-1.9365860243136865e-05,-1.270879942960601e-05,1.3011460528333861e-05,11.595975805345972,,0.9999872910979073,-1.2708982851486693e-05,4.786146605706421e-07,-1.3187510441547978e-05,1.1072820835049914e-05,6.6570126375152755e-06,-1.9365908418492612e-05,-1.2708895780977336e-05,1.3011460528003944e-05,29.160585795618275,
2024-01-22 03:30:00+00:00,164209.88615316348,176562.15311128303,326019.2057762602,0.3089693350788414,0.3307522368558714,0.3089734800431117,-0.021782901777030017,-4.144964270313967e-06,0.021778756812759703,0,0,0.0,0.0,8078001268.3770895,-4.068939376655756e-06,-4.0689476548120365e-06,0.9999959310606259,-4.068947652258513e-06,6.163137786341366e-06,-1.0232014099109676e-05,7.279536140374869e-06,8.928768388955399e-06,-1.2997644701723711e-05,-4.06887631276831e-06,1.0963206545339554e-05,20.80271154734561,,0.9999959310606281,-4.068947650038058e-06,4.811354841205429e-07,-4.550072666753557e-06,1.067069041235151e-05,8.928737953331184e-06,-1.2997675135964198e-05,-4.0689371826330145e-06,1.0963206544647691e-05,38.36739481021675,
2024-01-22 07:30:00+00:00,164209.88408318648,176562.27737624611,326019.2349616158,0.3067594133067036,0.3285782206294503,0.3068142055765573,-0.021818807322746714,-5.4792269853720654e-05,0.021764015052892993,0,0,0.0,0.0,8078028254.7083235,-7.282341042413876e-07,-7.282343694039716e-07,0.9999992717658981,-7.282343670725016e-07,6.150532030346767e-06,-6.878723824432775e-06,7.634776333988633e-06,9.672347033714867e-06,-1.0400538827800877e-05,-7.281917940860083e-07,1.003644293075787e-05,24.763211957415464,,0.9999992717658991,-7.282343660733001e-07,5.706558841023224e-07,-1.2988892438281496e-06,9.992816767629267e-06,9.67232625066555e-06,-1.0400559610391377e-05,-7.282333597258273e-07,1.0036442930528464e-05,42.327924815599204,
2024-01-22 11:30:00+00:00,164209.89057280237,176562.36640146264,326019.34375380573,0.3046332533233795,0.3264979743671916,0.3047387653399062,-0.021864721043812096,-0.00010551201652669873,0.021759209027285398,0,0,0.0,0.0,8078028479.143068,-7.004507672769833e-07,-7.004510125927366e-07,0.9999992995492323,-7.004510130368261e-07,6.1900525247793325e-06,-6.89046064017429e-06,7.115429566630284e-06,9.314385642973094e-06,-1.0014793758368051e-05,-7.004081153949571e-07,9.664589700670572e-06,23.70592684718426,,0.9999992995492328,-7.004510124817142e-07,9.043547593012846e-07,-1.6048040751837078e-06,9.582814021232706e-06,9.31436504259459e-06,-1.0014814358477011e-05,-7.004493158824232e-07,9.6645897005358e-06,41.2706365724367,
2024-01-22 15:30:00+00:00,164209.95342079693,176562.3819649071,326019.3231415367,0.3026348519932139,0.3245413809343103,0.3027845926832232,-0.021906528941096404,-0.00014974069000933676,0.021756788251087067,0,0,0.0,0.0,8078055472.656886,2.641143655113254e-06,2.6411401672994915e-06,1.0000026411436527,2.6411401648570076e-06,6.572784547520527e-06,-3.93161505318762e-06,8.298150671049465e-06,1.1141221554536841e-05,-8.500052060203936e-06,2.6411694943329067e-06,9.82063680737039e-06,28.834400090579976,,1.0000026411436538,2.6411401659672277e-06,8.411306342548386e-07,1.8000115054039867e-06,9.808926759255273e-06,1.1141207877068448e-05,-8.50006573740962e-06,2.6411421396588253e-06,9.820636807239035e-06,46.39913722179742,
2024-01-22 19:30:00+00:00,164209.9457147718,176562.42295160773,326019.2490263473,0.3007144846035917,0.322666798822027,0.3009072481193174,-0.021952314218435298,-0.0001927635157257246,0.021759550702709574,0,0,0.0,0.0,8078082742.873085,6.016991755730672e-06,6.016973653708391e-06,1.0000060169917517,6.016973649711612e-06,6.525856358186033e-06,-5.088612857750974e-07,9.16081541468009e-06,1.2821364199133528e-05,-6.804369126722591e-06,6.0169950724109356e-06,9.812866662928059e-06,34.497679898563845,,1.0000060169917546,6.0169736525981745e-06,6.137967112351816e-07,5.403191726927048e-06,9.516184949257713e-06,1.2821360881915302e-05,-6.804372443753072e-06,6.01698843816223e-06,9.812866662834187e-06,52.06245013245368,
2024-01-22 23:30:00+00:00,164209.93793983257,176562.45350516282,326019.31307209533,0.2988793206512555,0.3208835095361418,0.2991160925520792,-0.02200418888488631,-0.0002367719008237179,0.021767416984062593,0,0,0.0,0.0,8078073524.036321,4.8757689523615255e-06,4.875757065838725e-06,1.000004875768952,4.875757065394637e-06,6.478508495444402e-06,-1.6027291602771498e-06,8.571504162532316e-06,1.1914032560151879e-05,-7.0382532249846256e-06,4.875779335167252e-06,9.476142892568253e-06,32.38037287969031,,1.0000048757689532,4.875757066726898e-06,8.102445820945547e-07,4.065521077123435e-06,9.335313484559149e-06,1.1914025722145164e-05,-7.038260062927174e-06,4.87576565921799e-06,9.47614289253617e-06,49.94513141049936,
2024-01-23 03:30:00+00:00,164209.91261454014,176562.38628756072,326019.2447231402,0.2970377461170526,0.3190973444171161,0.2973142060881935,-0.022059598300063543,-0.0002764599711408966,0.021783138328922647,0,0,0.0,0.0,8078064269.137064,3.730081882924452e-06,3.7300749261863248e-06,1.0000037300818783,3.7300749215234054e-06,6.324282406433568e-06,-2.594184121740284e-06,8.535308216434334e-06,1.1495015271730006e-05,-7.76491698703672e-06,3.730098284693284e-06,9.629966129383362e-06,31.207692940298713,,1.0000037300818798,3.7300749230777117e-06,6.00597460875818e-07,3.129482539332429e-06,9.546592727936197e-06,1.1495006129229107e-05,-7.764926129020858e-06,3.730080000208247e-06,9.629966129124983e-06,48.77244438073748,
2024-01-23 07:30:00+00:00,164209.87948598745,176562.2954327585,326019.1500040315,0.2952728953743452,0.3173918955795358,0.2955883921587965,-0.022119000205190587,-0.0003154967844513079,0.02180350342073928,0,0,0.0,0.0,8078052636.476567,2.2900458174213156e-06,2.290043195270396e-06,1.0000022900458139,2.2900431917176903e-06,6.1225359853089856e-06,-3.832466707098803e-06,8.52555087326829e-06,1.101724499667686e-05,-8.727175718466676e-06,2.290069278210183e-06,9.872210357571768e-06,29.861095041510083,,1.000002290045817,2.2900431948263076e-06,3.100650241005809e-07,1.979980178923313e-06,9.836838068167502e-06,1.1017232958642004e-05,-8.727187755618114e-06,2.290045203023894e-06,9.872210357130059e-06,47.42583789044062,
2024-01-23 11:30:00+00:00,164209.82386498826,176562.22447831274,326019.1081834549,0.2936367608139599,0.3158255897763353,0.2939942254814184,-0.022188828962375395,-0.0003574646674585069,0.02183136429491689,0,0,0.0,0.0,8078027389.246814,-8.353717437792341e-07,-8.353720927024035e-07,0.9999991646282547,-8.35372094256717e-07,5.7838149538635975e-06,-6.619148415265563e-06,7.77239314596721e-06,9.525595827406793e-06,-1.036092928880876e-05,-8.353334614019658e-07,9.943262558107776e-06,25.70706628974797,,0.9999991646282571,-8.353720918142244e-07,1.8178854221950758e-07,-1.0171601001474073e-06,9.925175103318598e-06,9.52557677883335e-06,-1.036094833676125e-05,-8.353715579278997e-07,9.943262557797301e-06,43.271785030389054,
2024-01-23 15:30:00+00:00,164209.83384266906,176562.23935443247,326019.18810012215,,,,,,,0,0,0.0,0.0,8078014927.322999,-2.3780643844117932e-06,-2.3780672120113843e-06,0.9999976219356164,-2.378067211234226e-06,5.844577082969593e-06,-8.222593409046297e-06,7.18860004207249e-06,8.86819283812222e-06,-1.1246209164198926e-05,-2.378016326076704e-06,1.0057201001160573e-05,22.81223548663411,,0.9999976219356178,-2.378067209790933e-06,4.2691736990008167e-07,-2.8049805546048745e-06,9.92653015527038e-06,8.868169408527375e-06,-1.1246232593232166e-05,-2.378063184704793e-06,1.0057201000879771e-05,40.37693746222135,
2024-01-23 19:30:00+00:00,164209.82602842018,176562.21930100594,326019.22279485385,0.2908343713590928,0.3130413888687705,0.2911269966784141,-0.022207017509677685,-0.00029262531932128244,0.021914392190356402,0,0,0.0,0.0,8077998712.87893,-4.385290869657332e-06,-4.385300485073449e-06,0.9999956147091263,-4.38530048907027e-06,5.796989832163035e-06,-1.0182221679588821e-05,6.618343965318775e-06,8.18217453092267e-06,-1.2567406378348456e-05,-4.385231847425786e-06,1.0374790454635563e-05,19.81865337968469,,0.9999956147091282,-4.385300487182882e-06,5.333367090187835e-07,-4.918624957550577e-06,1.0010260009971484e-05,8.182146330035807e-06,-1.2567434578567598e-05,-4.3852882485317934e-06,1.0374790454301703e-05,37.38333662022143,
2024-01-23 23:30:00+00:00,164209.72393659045,176562.11881531723,326018.996028996,0.2893181374038029,0.3115810529880563,0.2896538301096159,-0.022262915584253362,-0.0003356927058129622,0.0219272228784404,0,0,0.0,0.0,8077997106.098996,-4.584198166512898e-06,-4.584208673981425e-06,0.9999954158018312,-4.584208676312905e-06,5.1752705110263975e-06,-9.75941817227266e-06,6.911983268969408e-06,7.883226864062911e-06,-1.2467374525309174e-05,-4.584147661246263e-06,1.0175300694686042e-05,21.39410551826859,,0.9999954158018325,-4.584208674980631e-06,-1.6222343879324086e-07,-4.4219754460339544e-06,9.949893086247738e-06,7.883201251843961e-06,-1.2467400136671155e-05,-4.584198884827195e-06,1.0175300694257559e-05,38.95879889952994,
2024-01-24 03:30:00+00:00,164209.7398991179,176561.9454362458,326018.8851780084,0.2878499416331548,0.3101628321498202,0.2882348601165717,-0.022312890516665407,-0.00038491848341687396,0.021927972033248533,0,0,0.0,0.0,8077980159.922016,-6.682007694380765e-06,-6.682030019093628e-06,0.9999933179923055,-6.682030019204651e-06,5.272479188356272e-06,-1.1954423853377527e-05,7.3090176586310354e-06,7.955632743197055e-06,-1.4637577408218312e-05,-6.6819446650212555e-06,1.1296605075707683e-05,20.158277111437044,,0.9999933179923072,-6.6820300175393055e-06,-5.022372753238358e-07,-6.1797735212421046e-06,1.0934106354394212e-05,7.955599676921385e-06,-1.4637610473487326e-05,-6.68201079656594e-06,1.1296605075204355e-05,37.72295367129527,
2024-01-24 07:30:00+00:00,164209.7957188687,176561.839274268,326018.82119600865,0.286468265506821,0.3088288841019057,0.2869044825629039,-0.022360618595084703,-0.0004362170560829326,0.02192440153900177,0,0,0.0,0.0,8077981766.365014,-6.483142107716056e-06,-6.483163123372682e-06,0.9999935168578907,-6.483163124927004e-06,5.612410578281768e-06,-1.209548480274325e-05,8.164691354209995e-06,8.80232334095632e-06,-1.5285397565417802e-05,-6.4830742244614825e-06,1.2043860453187061e-05,21.34039175703863,,0.9999935168578911,-6.483163124593935e-06,-6.98489610817532e-07,-5.784656538665445e-06,1.1772310780233501e-05,8.802287378239744e-06,-1.5285433527722727e-05,-6.483146149482977e-06,1.2043860452981235e-05,38.9050688164408,
2024-01-24 11:30:00+00:00,164209.7995918124,176561.69126053344,326018.82906602044,0.2852144029234562,0.3076199634573814,0.2856981258525779,-0.02240556053392523,-0.00048372292912174375,0.021921837604803485,0,0,0.0,0.0,8077939661.727131,-1.1695380279341805e-05,-1.1695448670834988e-05,0.9999883046197198,-1.1695448671723176e-05,5.635996049635494e-06,-1.733127865088946e-05,7.331333071135012e-06,7.776688825741114e-06,-1.947197142699508e-05,-1.1695282601253965e-05,1.3624330126368096e-05,16.277397665429817,,0.9999883046197203,-1.1695448671168058e-05,-6.743498809358428e-07,-1.1021037830794e-05,1.2603923337652855e-05,7.7766362702134e-06,-1.947202398194324e-05,-1.1695387711729843e-05,1.362433012607832e-05,33.84202702644045,
2024-01-24 15:30:00+00:00,164209.8226370343,176561.54977996773,326018.74718463747,0.2840057916582201,0.3064574827423147,0.2845392789800276,-0.022451691084094616,-0.0005334873218075242,0.021918203762287092,0,0,0.0,0.0,8077926563.566001,-1.331683432459485e-05,-1.3316922994420266e-05,0.9999866831656751,-1.3316922994753338e-05,5.77633695386659e-06,-1.9093060990793553e-05,7.710643683219262e-06,7.97296616943647e-06,-2.128969020636343e-05,-1.3316724036926963e-05,1.463132818789995e-05,15.901337372519194,,0.9999866831656776,-1.3316922992199791e-05,-9.255050917866825e-07,-1.23913406988585e-05,1.3461404754807899e-05,7.972905291648805e-06,-2.1289751082293987e-05,-1.3316845790645182e-05,1.4631328186971396e-05,33.465953035939464,
