Record Time,Distance (cm),Moving Average (cm)
2023-04-07 04:30:00,176555.51607740557,176558.88517930722
2023-04-07 08:30:00,176548.6803421038,176558.79494935484
2023-04-07 12:30:00,176562.06566833606,176558.75065220287
2023-04-07 16:30:00,176563.69085860363,176558.7627017313
2023-04-07 20:30:00,176560.8017967417,176558.76388948082
2023-04-08 00:30:00,176565.46591205976,176558.8799027563
2023-04-08 04:30:00,176559.39992609873,176558.89729617347
2023-04-08 08:30:00,176559.44161379468,176558.91610944687
2023-04-08 12:30:00,176552.12977306443,176558.8882983874
2023-04-08 16:30:00,176555.28114800932,176558.82746813155
2023-04-08 20:30:00,176555.41991620098,176558.81279031732
2023-04-09 00:30:00,176574.30444771712,176558.90365250563
2023-04-09 04:30:00,176574.69171995635,176558.92939311807
2023-04-09 08:30:00,176547.33230557918,176558.8734812126
2023-04-09 12:30:00,176552.08383096984,176558.86656776175
2023-04-09 16:30:00,176558.82306014255,176558.82247396247
2023-04-09 20:30:00,176550.47199719146,176558.72071371743
2023-04-10 00:30:00,176555.46058579566,176558.68883565677
2023-04-10 04:30:00,176562.71222128475,176558.67213614756
2023-04-10 08:30:00,176558.47157027177,176558.66078332003
2023-04-10 12:30:00,176547.1439855002,176558.63207499014
2023-04-10 16:30:00,176548.60831442644,176558.5817792654
2023-04-10 20:30:00,176561.08304428012,176558.61315582148
2023-04-11 00:30:00,176562.4846736714,176558.65644804295
2023-04-11 04:30:00,176565.52756045305,176558.62723491096
2023-04-11 08:30:00,176558.5060322541,176558.64170110895
2023-04-11 12:30:00,176555.26335471697,176558.63255051035
2023-04-11 16:30:00,176563.58172987006,176558.65670774737
2023-04-11 20:30:00,176550.92960709584,176558.58918488602
2023-04-12 00:30:00,176558.374273377,176558.64863450555
2023-04-12 04:30:00,176569.76190670906,176558.66208064207
2023-04-12 08:30:00,176563.64963489346,176558.61477886612
2023-04-12 12:30:00,176557.62084524948,176558.65803262964
2023-04-12 16:30:00,176559.90836341277,176558.69500753493
2023-04-12 20:30:00,176560.97976928658,176558.73685184977
2023-04-13 00:30:00,176557.420029116,176558.75122752893
2023-04-13 04:30:00,176570.04445910305,176558.69494511478
2023-04-13 08:30:00,176561.59459995513,176558.71584226796
2023-04-13 12:30:00,176556.8648509493,176558.72270531973
2023-04-13 16:30:00,176562.71474053184,176558.75820092714
2023-04-13 20:30:00,176557.55895921143,176558.78195923934
2023-04-14 00:30:00,176559.089678106,176558.82892392616
2023-04-14 04:30:00,176563.6104721957,176558.83997363647
2023-04-14 08:30:00,176557.51411056635,176558.77213587528
2023-04-14 12:30:00,176559.59853791745,176558.79983051383
2023-04-14 16:30:00,176560.335547837,176558.85105321414
2023-04-14 20:30:00,176559.53454350127,176558.89344486044
2023-04-15 00:30:00,176551.2722022492,176558.85447973537
2023-04-15 04:30:00,176554.78806914293,176558.82064252507
2023-04-15 08:30:00,176567.11076507487,176558.8864991839
2023-04-15 12:30:00,176567.0647380543,176558.94502979345
2023-04-15 16:30:00,176542.82678467876,176558.88788617688
2023-04-15 20:30:00,176554.62627831142,176558.98805038544
2023-04-16 00:30:00,176560.13707162542,176559.05601878857
2023-04-16 04:30:00,176569.77294838743,176559.12206502262
2023-04-16 08:30:00,176570.2965138142,176559.08627140563
2023-04-16 12:30:00,176558.79978225302,176559.0908080733
2023-04-16 16:30:00,176557.1396024579,176559.1551998495
2023-04-16 20:30:00,176554.88008285,176559.18419395134
2023-04-17 00:30:00,176555.45215712092,176559.15401365506
2023-04-17 04:30:00,176561.61782271398,176559.1836343567
2023-04-17 08:30:00,176563.40972722706,176559.13690940427
2023-04-17 12:30:00,176554.63865927298,176559.0331482553
2023-04-17 16:30:00,176550.84269918967,176559.06753584498
2023-04-17 20:30:00,176553.59032576293,176559.13598810392
2023-04-18 00:30:00,176562.58812781464,176559.21409108062
2023-04-18 04:30:00,176557.90589305246,176559.2086719886
2023-04-18 08:30:00,176558.8294761636,176559.2292202479
2023-04-18 12:30:00,176559.42947270826,176559.15670028416
2023-04-18 16:30:00,176557.08570698192,176559.16097429546
2023-04-18 20:30:00,176562.05219234986,176559.2430949842
2023-04-19 00:30:00,176561.2253937938,176559.2719925335
2023-04-19 04:30:00,176555.1791471776,176559.26221943574
2023-04-19 08:30:00,176560.59653625303,176559.29730904332
2023-04-19 12:30:00,176564.6649555821,176559.32060724654
